HPAI Strains,Country,State: County,Specy_common_name,epi_event_id,Earliest outbreak report date,Latest outbreak report date,Collection Date,Number of outbreaks reported,WOAH Classification,Sampling Method,Submitting Agency,More information
H5N1,United States of America,Minnesota: Ramsey,Wood duck,?,5/12/22,?,5/9/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Washington,Red-shouldered hawk,?,5/9/22,?,5/4/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Le Sueur,Bald eagle,?,5/9/22,?,5/4/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Hennepin,Red-tailed hawk,?,5/9/22,?,5/4/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Chisago,Great horned owl,?,5/10/22,?,5/5/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Dakota,Great horned owl,?,5/10/22,?,5/5/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Hennepin,Great horned owl,?,5/10/22,?,5/5/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Chisago,Great horned owl,?,5/12/22,?,5/9/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Hennepin,Cooper's hawk,?,5/10/22,?,4/28/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,New York: Suffolk,Ring-necked pheasant,?,5/6/22,?,4/20/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Hennepin,Wood duck,?,5/12/22,?,5/6/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Chisago,Cooper's hawk,?,5/12/22,?,5/9/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Hennepin,Red-tailed hawk,?,5/12/22,?,5/9/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: anoka,Great horned owl,?,5/12/22,?,5/9/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Washington,Great horned owl,?,5/12/22,?,5/9/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Isanti,Red-tailed hawk,?,5/12/22,?,5/9/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Pine,Red-tailed hawk,?,5/10/22,?,5/5/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Leflore,Snow goose,?,12/6/22,?,11/27/22,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Leflore,Snow goose,?,12/6/22,?,11/27/22,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Mississippi: Leflore,Snow goose,?,12/6/22,?,11/27/22,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Mississippi: Leflore,Snow goose,?,12/6/22,?,11/27/22,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Mississippi: Leflore,Snow goose,?,12/6/22,?,11/27/22,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Mississippi: Leflore,Snow goose,?,12/6/22,?,11/27/22,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Mississippi: Leflore,Ross's goose,?,12/6/22,?,11/27/22,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Leflore,Ross's goose,?,12/6/22,?,11/27/22,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,New York: Sullivan,Bald eagle,?,12/5/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NY DEC,?
H5N1,United States of America,Minnesota: Ramsey,Great horned owl,?,9/15/22,?,9/12/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Michigan: Grand Traverse,Eagle (unidentified),?,5/9/22,?,5/2/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Ross's goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Ross's goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Ross's goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Ross's goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Ross's goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Ohio: Delaware,Pelican (unidentified),?,9/30/22,?,9/27/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Wisconsin: Dane,Red-tailed hawk,?,9/29/22,?,9/20/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Dakota,Peregrine falcon,?,9/29/22,?,9/25/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Ramsey,Common merganser,?,9/29/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: St. Louis,Mallard,?,9/30/22,?,9/26/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Mississippi: Tallahatchie,Snow goose,?,12/6/22,?,11/23/22,?,Wild bird,Morbidity/Mortality,NWDP,?
H5N1,United States of America,Ohio: Delaware,Swan (unidentified),?,9/30/22,?,9/27/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Colorado: Boulder,Canada goose,?,9/30/22,?,9/26/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Ohio: Delaware,Pelican (unidentified),?,9/30/22,?,9/27/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Ramsey,Red-tailed hawk,?,9/28/22,?,9/19/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Ohio: Delaware,Mallard,?,9/30/22,?,9/26/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Ohio: Delaware,Mallard,?,9/30/22,?,9/26/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Pennsylvania: Butler,Canada goose,?,12/6/22,?,11/28/22,?,Wild bird,Morbidity/Mortality,PA Game Commission,?
H5N1,United States of America,New York: Bronx,Peafowl (unidentified),?,9/30/22,?,9/12/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,New York: Bronx,Peafowl (unidentified),?,9/30/22,?,8/30/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Colorado: Boulder,Blue-winged teal,?,9/30/22,?,9/24/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Colorado: Boulder,Canada goose,?,9/30/22,?,9/22/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Mississippi: Leflore,Snow goose,?,12/6/22,?,11/27/22,?,Wild bird,Hunter harvest,NWDP,?
H5N1,United States of America,New York: Bronx,Pelican (unidentified),?,9/21/22,?,8/29/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Ramsey,Canada goose,?,9/19/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Ramsey,Canada goose,?,9/19/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Morrison,Bald eagle,?,9/19/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Hennepin,Great horned owl,?,9/20/22,?,9/15/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Illinois: Lake,Swan (unidentified),?,9/20/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Michigan: Eaton,Red-tailed hawk,?,9/20/22,?,9/12/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Michigan: Grand Traverse,Bald eagle,?,9/29/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Ramsey,Canada goose,?,9/21/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Florida: Pinellas,Black vulture,?,9/28/22,?,9/18/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Colorado: Boulder,Blue-winged teal,?,9/21/22,?,9/13/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,New York: Bronx,Crested screamer,?,9/23/22,?,9/5/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,New York: Bronx,Peafowl (unidentified),?,9/23/22,?,9/6/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Ramsey,Canada goose,?,9/28/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Ramsey,Teal (unidentified),?,9/28/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Ramsey,Great horned owl,?,9/28/22,?,9/19/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Ohio: Delaware,Pelican (unidentified),?,9/30/22,?,9/27/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Ramsey,Canada goose,?,9/21/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Hennepin,Canada goose,?,10/12/22,?,10/5/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Louisiana: Catahoula,African crowned crane,?,10/19/22,?,10/13/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Hennepin,Mallard,?,10/12/22,?,10/5/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,South Carolina: Laurens,Vulture (unidentified),?,10/19/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Minnesota: Scott,Green-winged teal,?,10/19/22,?,Unknown,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Texas: El Paso,Canada goose,?,10/12/22,?,10/1/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Pennsylvania: Dauphin,Rhea (unidentified),?,10/19/22,?,10/11/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Ohio: Delaware,Swan (unidentified),?,9/30/22,?,9/27/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
H5N1,United States of America,Louisiana: Catahoula,Emu,?,10/19/22,?,10/13/22,?,Captive wild bird,Morbidity/Mortality,Private (non-government) submission,?
